sbytes,dbytes,rate,sttl,sload,dload,ct_state_ttl,ct_dst_src_ltm,ct_srv_dst,attack_cat,label
200,0,100000.0025,254,80000000.0,0.0,2,7,12,Exploits,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,DoS,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Exploits,1
91,0,90909.0902,254,33454546.0,0.0,2,6,8,Fuzzers,1
1018,268,74.098589,254,36239.14844,8852.311523,1,1,1,Shellcode,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Fuzzers,1
78,0,166666.6608,254,52000000.0,0.0,2,2,8,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,7,12,DoS,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Fuzzers,1
196,0,100000.0025,254,78400000.0,0.0,2,1,1,Shellcode,1
200,0,100000.0025,254,80000000.0,0.0,2,7,12,Exploits,1
114,0,250000.0006,254,114000000.0,0.0,2,4,9,Generic,1
78,0,100000.0025,254,31200000.0,0.0,2,2,8,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,7,12,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,7,12,Fuzzers,1
200,0,83333.33039,254,66666664.0,0.0,2,2,16,Analysis,1
78,0,100000.0025,254,31200000.0,0.0,2,2,8,Fuzzers,1
114,0,250000.0006,254,114000000.0,0.0,2,4,7,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Analysis,1
454,410,68.23637,254,13133.49414,11527.93262,1,1,2,Backdoor,1
200,0,90909.0902,254,72727272.0,0.0,2,2,12,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Backdoor,1
200,0,83333.33039,254,66666664.0,0.0,2,2,16,Backdoor,1
114,0,250000.0006,254,114000000.0,0.0,2,4,7,Generic,1
1482,268,82.281502,254,58540.54688,9829.896484,1,1,1,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Exploits,1
114,0,250000.0006,254,114000000.0,0.0,2,4,7,Generic,1
200,0,90909.0902,254,72727272.0,0.0,2,2,12,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,DoS,1
200,0,83333.33039,254,66666664.0,0.0,2,2,16,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Exploits,1
114,0,250000.0006,254,114000000.0,0.0,2,4,7,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Fuzzers,1
534,268,21.777066,254,5586.543457,2601.633545,1,3,6,Fuzzers,1
200,0,83333.33039,254,66666664.0,0.0,2,2,16,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Analysis,1
200,0,83333.33039,254,66666664.0,0.0,2,2,16,Exploits,1
534,268,21.777066,254,5586.543457,2601.633545,1,3,6,Fuzzers,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Analysis,1
628,268,70.176425,254,21183.92383,8383.743164,1,1,1,Shellcode,1
200,0,83333.33039,254,66666664.0,0.0,2,2,16,Fuzzers,1
534,268,21.777066,254,5586.543457,2601.633545,1,3,6,Fuzzers,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
754,268,47.794292,254,17307.90625,5709.824707,1,2,8,Fuzzers,1
200,0,83333.33039,254,66666664.0,0.0,2,2,16,Fuzzers,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Backdoor,1
564,268,22.927612,254,6211.854492,2739.085449,1,1,1,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Backdoor,1
642,268,53.785224,254,16580.19141,6425.541504,1,2,8,Fuzzers,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Exploits,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Exploits,1
564,354,27.045902,254,6465.561523,3945.519775,1,1,1,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,DoS,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Exploits,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Fuzzers,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Exploits,1
764,566,33.315521,62,7349.916504,5279.228516,1,1,1,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,2,12,Fuzzers,1
564,470,73.286286,254,17519.73242,14208.91797,1,2,2,Exploits,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Fuzzers,1
564,354,26.882314,254,6426.45459,3921.655273,1,1,1,Reconnaissance,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
114,0,166666.6608,254,76000000.0,0.0,2,7,7,Generic,1
564,354,26.915301,254,6434.340332,3926.467529,1,1,1,Reconnaissance,1
114,0,166666.6608,254,76000000.0,0.0,2,7,7,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
1612,268,35.981576,254,27844.94336,4298.599121,1,2,5,Fuzzers,1
114,0,142857.1409,254,65142856.0,0.0,2,3,7,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
778,764,30.065007,254,6440.592773,6324.786621,1,2,7,Fuzzers,1
782,764,34.708609,254,7476.491699,7301.663086,1,1,5,Fuzzers,1
1526,354,31.430437,254,20322.55078,4585.145996,1,1,1,Fuzzers,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
770,268,56.347978,254,20826.21289,6731.705078,1,1,1,Reconnaissance,1
960,268,65.207466,254,30047.59961,7790.118652,1,1,1,Exploits,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,7,Generic,1
540,268,41.77249,254,10827.42969,4990.419922,1,2,7,Fuzzers,1
678,642,17.072688,254,3497.674072,3693.638916,1,1,2,Fuzzers,1
372,268,17.492053,254,2849.614502,3943.662842,1,1,1,Reconnaissance,1
114,0,100000.0025,254,45600000.0,0.0,2,4,11,Generic,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
114,0,100000.0025,254,45600000.0,0.0,2,4,11,Generic,1
812,268,85.771634,254,33439.5,10246.85156,1,1,1,Reconnaissance,1
114,0,100000.0025,254,45600000.0,0.0,2,4,11,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,11,Generic,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Analysis,1
564,354,20.198036,254,4828.518555,2946.537109,1,1,1,Reconnaissance,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
738,268,37.223338,254,13201.87695,4446.948242,1,2,8,Fuzzers,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Backdoor,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
1506,354,28.534167,254,18208.15625,4162.631348,1,2,8,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Exploits,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
104,0,90909.0902,254,37818180.0,0.0,2,1,3,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,3,23,Generic,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,DoS,1
114,0,90909.0902,254,41454544.0,0.0,2,4,11,Generic,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Exploits,1
1124,268,34.634273,254,18693.27148,4137.641113,1,1,1,Exploits,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Fuzzers,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Fuzzers,1
168,0,142857.1409,254,96000000.0,0.0,2,1,1,Reconnaissance,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Analysis,1
114,0,100000.0025,254,45600000.0,0.0,2,4,23,Generic,1
472,172,69.698367,254,18228.80469,5532.978027,1,1,1,Generic,1
362,178,73.331866,254,16906.32813,7146.523926,3,1,1,DoS,1
204,0,100000.0025,254,81600000.0,0.0,2,1,5,Fuzzers,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Backdoor,1
900,642,40.603642,254,10153.91797,7086.087402,1,2,9,Fuzzers,1
890,268,35.158776,254,15019.8291,4200.301758,1,1,1,Exploits,1
900,642,35.976832,254,8996.873047,6278.623535,1,1,7,Fuzzers,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Exploits,1
564,354,23.606848,254,5643.425293,3443.82251,1,1,1,Reconnaissance,1
588,268,36.534574,254,10327.10645,4364.663574,1,2,3,Fuzzers,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,DoS,1
564,354,26.453628,254,6323.973145,3859.117432,1,1,1,Reconnaissance,1
640,268,47.710835,254,14656.76856,5699.854492,1,3,10,Fuzzers,1
588,268,21.958942,254,6207.061035,2623.361572,1,1,5,Fuzzers,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Exploits,1
564,354,24.186654,254,5782.033203,3528.406006,1,1,1,Reconnaissance,1
900,556,76.808689,254,20744.49023,12313.96875,1,3,7,Fuzzers,1
104,0,90909.0902,254,37818180.0,0.0,2,2,5,Fuzzers,1
900,556,47.502419,254,12829.45313,7615.587891,1,2,9,Fuzzers,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Fuzzers,1
534,268,23.85515,254,6119.641113,2849.895264,1,1,3,Fuzzers,1
114,0,250000.0006,254,114000000.0,0.0,2,4,10,Generic,1
168,0,142857.1409,254,96000000.0,0.0,2,1,1,Reconnaissance,1
200,0,90909.0902,254,72727272.0,0.0,2,4,16,Fuzzers,1
168,0,200000.0051,254,134400000.0,0.0,2,1,2,Reconnaissance,1
906,556,47.011569,254,12787.14648,7536.894531,1,2,6,Fuzzers,1
114,0,250000.0006,254,114000000.0,0.0,2,4,10,Generic,1
200,0,200000.0051,254,160000000.0,0.0,2,4,16,Analysis,1
364,660,26.439733,62,4498.279785,8150.488281,1,2,1,Exploits,1
786,678,36.278205,254,8474.588867,7220.813965,1,1,6,Fuzzers,1
114,0,125000.0003,254,57000000.0,0.0,2,7,11,Generic,1
364,660,26.439733,62,4498.279785,8150.488281,1,2,1,Exploits,1
782,678,25.791462,254,6000.125488,5133.532715,1,2,6,Fuzzers,1
200,0,200000.0051,254,160000000.0,0.0,2,4,16,Backdoor,1
564,354,26.829158,254,6413.74707,3913.900635,1,1,2,Reconnaissance,1
982,268,30.130708,254,14205.62402,3599.615234,1,1,1,Exploits,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Analysis,1
114,0,125000.0003,254,57000000.0,0.0,2,7,11,Generic,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Backdoor,1
200,0,200000.0051,254,160000000.0,0.0,2,4,16,Exploits,1
82,0,90909.0902,254,29818182.0,0.0,2,1,1,DoS,1
114,0,125000.0003,254,57000000.0,0.0,2,7,11,Generic,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Exploits,1
200,0,200000.0051,254,160000000.0,0.0,2,4,16,DoS,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,DoS,1
114,0,125000.0003,254,57000000.0,0.0,2,7,11,Generic,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Exploits,1
200,0,200000.0051,254,160000000.0,0.0,2,4,16,Exploits,1
168,0,90909.0902,254,61090908.0,0.0,2,1,4,Reconnaissance,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Fuzzers,1
114,0,200000.0051,254,91200000.0,0.0,2,3,11,Generic,1
200,0,200000.0051,254,160000000.0,0.0,2,4,16,Fuzzers,1
168,0,125000.0003,254,84000000.0,0.0,2,4,9,Reconnaissance,1
120,0,90909.0902,254,43636364.0,0.0,2,1,1,DoS,1
114,0,200000.0051,254,91200000.0,0.0,2,3,11,Generic,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
200,0,200000.0051,254,160000000.0,0.0,2,4,16,Fuzzers,1
756,1190,38.681375,62,12396.24316,18967.52539,1,1,1,DoS,1
114,0,200000.0051,254,91200000.0,0.0,2,3,11,Generic,1
78,0,100000.0025,254,31200000.0,0.0,2,3,5,Fuzzers,1
798,1704,65.425377,62,22136.86914,45905.52344,1,1,1,Exploits,1
782,678,40.178716,254,9347.176758,7997.171875,1,2,6,Fuzzers,1
78,0,250000.0006,254,78000000.0,0.0,2,2,10,Fuzzers,1
784,764,29.541095,254,6372.123535,6214.571289,1,1,4,Fuzzers,1
542,268,43.342829,254,11280.69336,5178.023438,1,1,1,Shellcode,1
582,268,36.668361,254,10247.58496,4380.646973,1,2,9,Fuzzers,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
608,268,39.693882,254,11601.19824,4742.095703,1,2,9,Fuzzers,1
534,268,38.55169,254,9889.792969,4605.64209,1,1,4,Fuzzers,1
168,0,41666.66519,254,28000000.0,0.0,2,1,1,Reconnaissance,1
586,682,43.425971,254,8126.320801,9455.533203,1,1,2,Fuzzers,1
78,0,100000.0025,254,31200000.0,0.0,2,3,7,Fuzzers,1
564,354,22.857327,254,5464.245605,3334.480713,1,1,1,Reconnaissance,1
168,0,83333.33039,254,56000000.0,0.0,2,1,1,Reconnaissance,1
114,0,142857.1409,254,65142856.0,0.0,2,3,7,Generic,1
1018,268,24.014563,254,11744.72266,2868.939941,1,2,6,Shellcode,1
114,0,142857.1409,254,65142856.0,0.0,2,3,7,Generic,1
758,268,34.334292,254,12506.83789,4101.803223,1,1,1,Fuzzers,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Fuzzers,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Analysis,1
104,0,83333.33039,254,34666664.0,0.0,2,1,5,Fuzzers,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Backdoor,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Exploits,1
534,354,22.240537,254,5034.210938,3244.501953,1,1,2,Fuzzers,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,DoS,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Exploits,1
1054,1056,18.911983,254,8445.869141,8223.375,1,1,1,Exploits,1
534,268,35.670208,254,9150.597656,4261.400879,1,1,3,Fuzzers,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
824,682,35.011234,254,9206.432617,7623.315918,1,2,4,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,3,11,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,4,10,Analysis,1
114,0,90909.0902,254,41454544.0,0.0,2,3,11,Generic,1
588,354,30.870754,254,7699.529297,4503.498047,1,2,4,Fuzzers,1
102,0,90909.0902,254,37090908.0,0.0,2,1,1,Exploits,1
114,0,90909.0902,254,41454544.0,0.0,2,3,11,Generic,1
764,1176,30.779647,62,9965.363281,14904.5918,1,1,1,DoS,1
200,0,142857.1409,254,114285712.0,0.0,2,4,10,Backdoor,1
114,0,250000.0006,254,114000000.0,0.0,2,3,7,Generic,1
114,0,100000.0025,254,45600000.0,0.0,2,4,11,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,3,7,Generic,1
200,0,142857.1409,254,114285712.0,0.0,2,4,10,Exploits,1
114,0,100000.0025,254,45600000.0,0.0,2,3,23,Generic,1
576,682,25.855247,254,4748.372559,5629.699219,1,1,4,Fuzzers,1
114,0,100000.0025,254,45600000.0,0.0,2,3,23,Generic,1
116,0,250000.0006,254,116000000.0,0.0,2,1,1,Reconnaissance,1
200,0,142857.1409,254,114285712.0,0.0,2,4,10,DoS,1
1442,354,29.686804,254,18133.39844,4330.780762,1,1,1,Exploits,1
200,0,142857.1409,254,114285712.0,0.0,2,4,10,Exploits,1
526,354,19.455275,254,4339.670898,2838.181152,1,1,2,Fuzzers,1
698,354,16.729566,254,4951.95166,2440.548584,1,1,3,Fuzzers,1
200,0,142857.1409,254,114285712.0,0.0,2,4,10,Fuzzers,1
608,646,30.27184,254,6984.828613,7418.193848,1,1,5,Exploits,1
188,0,200000.0051,254,150400000.0,0.0,2,1,1,Shellcode,1
628,268,23.463824,254,7082.946289,2803.144775,1,1,4,Fuzzers,1
200,0,142857.1409,254,114285712.0,0.0,2,4,10,Fuzzers,1
104,0,142857.1409,254,59428572.0,0.0,2,1,5,Fuzzers,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Fuzzers,1
608,646,26.274304,254,6062.449707,6438.587402,1,1,6,Exploits,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Fuzzers,1
564,354,27.081707,254,6474.121094,3950.743164,1,1,1,Reconnaissance,1
78,0,90909.0902,254,28363636.0,0.0,2,2,8,Fuzzers,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Analysis,1
168,0,200000.0051,254,134400000.0,0.0,2,1,1,Reconnaissance,1
78,0,250000.0006,254,78000000.0,0.0,2,1,8,Fuzzers,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Backdoor,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Exploits,1
1506,354,17.664081,254,11271.76172,2576.877686,1,1,1,Exploits,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,DoS,1
114,0,250000.0006,254,114000000.0,0.0,2,7,11,Generic,1
900,556,46.640224,254,12596.5918,7477.36084,1,2,7,Fuzzers,1
114,0,250000.0006,254,114000000.0,0.0,2,7,11,Generic,1
750,682,21.442404,254,4782.513672,4295.342285,1,1,1,Fuzzers,1
148,0,100000.0025,254,59200000.0,0.0,2,1,1,Shellcode,1
136,0,250000.0006,254,136000000.0,0.0,2,1,1,Reconnaissance,1
114,0,250000.0006,254,114000000.0,0.0,2,7,11,Generic,1
784,764,31.279577,254,6747.120605,6580.296387,1,1,6,Fuzzers,1
582,354,23.399283,254,5769.987793,3413.54248,1,2,7,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,3,10,Generic,1
784,678,26.526831,254,6179.69043,5279.900391,1,1,6,Fuzzers,1
534,268,59.767389,254,15332.32715,7140.210938,1,3,15,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,3,10,Generic,1
760,682,30.658042,254,7432.575684,6675.455078,1,1,3,Fuzzers,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Exploits,1
1296,268,25.197295,254,15682.79688,3010.236816,1,1,1,Worms,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Fuzzers,1
180,0,90909.0902,254,65454544.0,0.0,2,4,5,Fuzzers,1
574,682,25.511789,254,4676.421875,5554.915039,1,2,4,Fuzzers,1
1604,354,26.635582,254,18099.66211,3885.661377,1,1,1,Exploits,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Analysis,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Analysis,1
168,0,52631.58129,254,35368424.0,0.0,2,1,2,Reconnaissance,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Backdoor,1
114,0,250000.0006,254,114000000.0,0.0,2,4,4,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Backdoor,1
586,682,54.728676,254,10241.40137,11916.57422,1,1,1,Fuzzers,1
168,0,100000.0025,254,67200000.0,0.0,2,1,1,Reconnaissance,1
564,354,25.238842,254,6033.567871,3681.901611,1,1,1,Reconnaissance,1
114,0,142857.1409,254,65142856.0,0.0,2,4,5,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Exploits,1
114,0,142857.1409,254,65142856.0,0.0,2,4,5,Generic,1
632,682,44.010801,254,8878.701172,9582.874023,1,2,4,Fuzzers,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,DoS,1
114,0,142857.1409,254,65142856.0,0.0,2,4,5,Generic,1
114,0,142857.1409,254,65142856.0,0.0,2,4,5,Generic,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Exploits,1
626,268,33.228331,254,9995.082031,3969.677979,1,1,1,Shellcode,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Exploits,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,DoS,1
152,0,250000.0006,254,152000000.0,0.0,2,2,2,Generic,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Exploits,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Fuzzers,1
152,0,250000.0006,254,152000000.0,0.0,2,2,2,Backdoor,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Fuzzers,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Fuzzers,1
152,0,250000.0006,254,152000000.0,0.0,2,2,2,Exploits,1
114,0,250000.0006,254,114000000.0,0.0,2,4,13,Generic,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Fuzzers,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Fuzzers,1
152,0,250000.0006,254,152000000.0,0.0,2,2,2,DoS,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Analysis,1
152,0,250000.0006,254,152000000.0,0.0,2,2,2,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,4,13,Generic,1
114,0,250000.0006,254,114000000.0,0.0,2,4,13,Generic,1
912,694,50.963493,254,12910.75195,9618.887695,1,1,6,Fuzzers,1
564,354,18.293202,254,4373.151367,2668.655273,1,1,1,Reconnaissance,1
912,694,52.354092,254,13263.03711,9881.350586,1,2,8,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,7,18,Generic,1
364,268,26.778836,62,5256.891602,3691.359619,1,1,2,Exploits,1
992,268,27.913727,254,13294.37793,3334.759766,1,1,1,Reconnaissance,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Analysis,1
564,354,23.181418,254,5541.722656,3381.759766,1,1,1,Reconnaissance,1
114,0,90909.0902,254,41454544.0,0.0,2,7,18,Generic,1
694,646,30.186033,254,7325.144043,6692.674805,1,1,4,Exploits,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Backdoor,1
114,0,90909.0902,254,41454544.0,0.0,2,7,18,Generic,1
114,0,83333.33039,254,38000000.0,0.0,2,4,10,Generic,1
564,354,25.234122,254,6032.439453,3681.213135,1,1,1,Reconnaissance,1
794,1316,32.572353,62,10959.63867,17658.04688,1,1,1,DoS,1
608,646,33.291398,254,7681.552246,8158.14502,1,2,5,Exploits,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Backdoor,1
114,0,83333.33039,254,38000000.0,0.0,2,4,10,Generic,1
750,682,20.870222,254,4654.894531,4180.723145,1,1,2,Fuzzers,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Exploits,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,DoS,1
114,0,83333.33039,254,38000000.0,0.0,2,4,10,Generic,1
168,0,125000.0003,254,84000000.0,0.0,2,1,1,Reconnaissance,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Exploits,1
168,0,90909.0902,254,61090908.0,0.0,2,1,1,Reconnaissance,1
738,682,23.640281,254,5189.514648,4735.621094,1,1,3,Fuzzers,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Fuzzers,1
114,0,83333.33039,254,38000000.0,0.0,2,4,10,Generic,1
168,0,90909.0902,254,61090908.0,0.0,2,1,1,Reconnaissance,1
180,0,200000.0051,254,144000000.0,0.0,2,2,2,Fuzzers,1
1592,682,22.495185,254,11423.6416,4898.082031,1,1,3,Fuzzers,1
624,268,34.736695,254,10411.74512,4149.877441,1,1,1,Shellcode,1
168,0,250000.0006,254,168000000.0,0.0,2,1,1,Reconnaissance,1
114,0,90909.0902,254,41454544.0,0.0,2,7,18,Generic,1
832,268,33.026408,254,13192.94922,3945.554932,1,4,1,Reconnaissance,1
770,268,62.577179,254,23128.52539,7475.887207,1,1,1,Exploits,1
168,0,90909.0902,254,61090908.0,0.0,2,1,5,Reconnaissance,1
114,0,90909.0902,254,41454544.0,0.0,2,7,18,Generic,1
1324,268,52.969096,62,33674.21875,6328.041504,1,1,2,DoS,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Analysis,1
534,268,36.88567,254,9462.404297,4406.60791,1,5,11,Fuzzers,1
168,0,90909.0902,254,61090908.0,0.0,2,1,1,Reconnaissance,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Backdoor,1
114,0,90909.0902,254,41454544.0,0.0,2,7,18,Generic,1
790,268,21.457908,254,8136.838867,2563.504883,1,1,5,Fuzzers,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Exploits,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Analysis,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,DoS,1
576,682,39.936657,254,7334.454102,8695.773438,1,2,4,Fuzzers,1
790,268,21.457908,254,8136.838867,2563.504883,1,1,5,Fuzzers,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Backdoor,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Exploits,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Exploits,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,7,18,Generic,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,DoS,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Fuzzers,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Exploits,1
114,0,250000.0006,254,114000000.0,0.0,2,1,18,Generic,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Fuzzers,1
1378,354,24.298071,254,14190.07324,3544.659668,1,1,2,Exploits,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Exploits,1
136,104,13.446644,254,2438.324707,1864.601318,3,1,2,Exploits,1
852,268,23.576676,254,9644.432617,2816.626953,1,2,1,Reconnaissance,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,DoS,1
114,0,200000.0051,254,91200000.0,0.0,2,4,13,Generic,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Exploits,1
114,0,200000.0051,254,91200000.0,0.0,2,4,13,Generic,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Fuzzers,1
114,0,200000.0051,254,91200000.0,0.0,2,4,13,Generic,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Fuzzers,1
114,0,200000.0051,254,91200000.0,0.0,2,4,13,Generic,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Analysis,1
180,0,250000.0006,254,180000000.0,0.0,2,4,5,Fuzzers,1
114,0,90909.0902,254,41454544.0,0.0,2,7,11,Generic,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Backdoor,1
114,0,90909.0902,254,41454544.0,0.0,2,7,11,Generic,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,Exploits,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Analysis,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
114,0,90909.0902,254,41454544.0,0.0,2,7,11,Generic,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Backdoor,1
200,0,200000.0051,254,160000000.0,0.0,2,4,18,DoS,1
200,0,100000.0025,254,80000000.0,0.0,2,2,5,Analysis,1
104,0,100000.0025,254,41600000.0,0.0,2,4,12,DoS,1
200,0,125000.0003,254,100000000.0,0.0,2,4,12,Exploits,1
114,0,90909.0902,254,41454544.0,0.0,2,7,18,Generic,1
